376.734 106.96 277.741
124.282 319.813 392.55
1.39872 499.707 124.852
482.493 408.657 384.508
426.804 118.746 12.6049
13.0236 35.5931 306.751
134.935 150.443 491.306
131.068 407.647 362.758
64.173 438.591 44.6554
160.947 407.019 79.0491
31.76 452.159 185.117
110.002 295.819 223.103
219.423 111.438 474.089
378.599 59.9052 365.433
176.075 34.6327 254.09
200.843 255.942 139.383
121.32 164.465 122.844
362.355 179.99 456.512
303.576 441.018 407.379
186.993 121.567 10.5009
12.9992 13.24 87.5545
59.4449 266.575 142.071
295.68 443.874 47.7648
410.936 25.6161 110.83
62.2641 249.256 349.876
45.8569 313.38 381.771
248.537 113.894 431.591
351.065 204.961 339.183
110.19 170.388 70.2975
338.343 418.207 352.489
77.8868 353.454 330.037
163.141 346.786 443.07
459.889 41.3158 498.108
433.546 18.7392 40.2269
398.369 131.535 52.2029
97.587 328.58 211.555
12.4966 387.325 397.024
277.978 265.236 482.822
32.4355 369.326 3.77737
185.858 228.994 436.646
61.5661 173.893 191.176
454.912 419.864 495.887
248.914 388.021 203.167
296.697 371.36 214.221
122.473 249.665 257.898
238.2 174.605 298.194
135.482 120.205 370.482
135.72 390.944 316.93
351.694 19.0273 368.117
372.169 171.488 107.863
373.973 105.937 217.645
12.1849 80.0999 415.972
291.478 214.496 156.198
267.139 244.037 234.408
431.783 320.579 453.657
128.327 332.076 321.048
466.525 100.077 33.3821
133.86 435.079 410.855
145.924 227.607 295.183
2.49531 442.82 247.345
356.658 345.899 281.359
328.724 19.4531 341.311
66.2827 288.313 117.191
154.324 120.668 164.383
257.279 37.8887 104.306
182.588 483.519 99.7234
379.225 184.344 448.45
357.39 474.117 240.466
375.372 300.849 81.1939
128.294 28.0117 130.582
426.568 314.388 423.427
126.731 487.074 229.206
148.338 498.105 469.899
90.6268 454.202 284.725
359.564 108.558 168.728
318.847 218.721 135.401
19.8151 12.6479 433.798
247.455 475.542 357.086
97.6516 375.755 488.3
498.521 139.137 73.8484
160.775 208.706 347.247
201.568 292.318 59.5717
271.47 6.5861 55.5546
259.332 201.499 207.998
292.352 209.935 96.8065
120.91 272.331 226.366
311.789 99.2815 464.598
415.337 370.114 201.101
192.934 34.3637 183.091
472.727 263.493 373.411
468.928 218.12 16.5641
203.461 14.1158 485.314
63.9418 255.133 24.2044
259.154 490.795 178.184
441.688 458.268 115.149
305.312 167.685 18.6328
388.101 2.70338 269.508
240.655 303.277 112.937
36.0692 251.896 426.668
180.009 254.493 493.856
251.321 279.387 175.333
359.331 343.573 438.69
16.9922 443.774 375.743
179.609 19.5279 413.801
486.553 430.105 309.072
232.818 239.726 42.452
409.478 170.728 460.72
31.7562 213.384 144.696
498.576 231.898 265.479
401.752 68.1545 287.362
360.462 404.666 451.075
369.622 438.79 301.389
494.989 223.019 379.313
240.271 33.7418 319.031
201.351 177.431 27.0222
411.518 37.6048 220.875
367.364 287.274 101.879
365.781 286.829 62.4136
289.926 76.9787 22.0627
168.289 430.269 93.4838
87.8886 255.581 31.057
172.871 154.666 479.596
309.09 177.011 249.978
465.235 165.103 324.884
434.801 270.439 196.495
255.671 444.294 152.864
495.901 227.605 244.543
474.25 113.542 476.126
107.107 244.737 148.864
59.2858 298.073 231.823
498.161 424.943 418.262
165.807 34.6638 291.911
61.5748 399.111 189.028
250.301 213.674 336.034
477.823 84.054 128.455
403.502 147.357 312.925
326.583 144.234 360.332
88.6205 189.454 344.445
51.5722 250.941 171.246
333.468 275.022 205.583
241.059 226.109 8.44402
304.739 228.588 404.532
186.034 366.208 76.8868
222.016 183.259 83.7428
183.112 145.598 272.269
212.89 263.811 275.034
442.738 130.394 472.077
222.793 297.34 402.333
403.644 479.928 89.9342
430.756 262.071 65.6449
497.271 13.4225 333.068
196.132 139.499 35.9768
315.22 11.18 399.829
59.9706 136.636 158.762
50.6171 448.361 6.11089
77.9841 10.146 120.674
190.822 469.939 327.56
275.701 468.009 354.965

