59.5603 36.7766 11.3941
14.565 49.7311 46.9617
1.09681 41.3532 40.5028
5.42661 32.2523 -0.775772
26.0876 10.2933 32.0223
24.1187 11.5249 26.4358
35.6229 22.982 36.1502
30.7492 19.5224 6.68109
41.3371 27.4019 22.2389
4.50096 31.8906 13.8027
12.6007 41.1748 1.22788
49.3467 42.1176 15.9381
29.4688 -1.36729 44.7986
37.9824 13.0986 34.0537
13.4942 43.9715 24.372
17.874 12.579 28.5103
26.5625 46.8515 38.4267
9.80108 30.561 18.1059
3.64682 18.2468 4.15913
54.2741 -3.3435 42.5502
1.44288 42.3906 20.1069
0.425812 12.4323 9.03391
